account_id,steamid,avatar,avatarmedium,avatarfull,profileurl,personaname,last_login,full_history_time,cheese,fh_unavailable,loccountrycode,last_match_time,name,country_code,fantasy_role,team_id,team_name,team_tag,is_locked,is_pro,locked_until 
111533846,76561198071799574,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1e8788848b90f65f3f4ecd4e0e082bde0f755bc.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1e8788848b90f65f3f4ecd4e0e082bde0f755bc_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a1e8788848b90f65f3f4ecd4e0e082bde0f755bc_full.jpg,https://steamcommunity.com/profiles/76561198071799574/,Happydota,,,0,,CN,2018-07-12T18:25:33.000Z,Xtt,cn,2,3258149,,CG,False,True,1457344800
111620041,76561198071885769,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c43575103e5234b0882676ca8baa0e8e6bea5744.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c43575103e5234b0882676ca8baa0e8e6bea5744_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/c4/c43575103e5234b0882676ca8baa0e8e6bea5744_full.jpg,https://steamcommunity.com/id/SUMAyLLL/,1947,,2018-07-13T08:49:52.213Z,0,True,,2018-06-25T02:22:20.000Z,SumaiL,,1,39,Evil Geniuses,EG,True,True,1535785200
111637216,76561198071902944,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8f/8fcb92505f59154d32012e994b7042f15a3a1158.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8f/8fcb92505f59154d32012e994b7042f15a3a1158_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8f/8fcb92505f59154d32012e994b7042f15a3a1158_full.jpg,https://steamcommunity.com/profiles/76561198071902944/,Mode : 1 v 9,2017-02-23T10:24:10.053Z,2018-04-08T00:14:50.097Z,0,False,IN,2018-07-22T15:36:50.000Z,BlizzarD,,0,5138280,Signify,Signify,True,True,1535785200
112127585,76561198072393313,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/15/15f111f2c4d598f27914dd7be08ae33c0ef94d95.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/15/15f111f2c4d598f27914dd7be08ae33c0ef94d95_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/15/15f111f2c4d598f27914dd7be08ae33c0ef94d95_full.jpg,https://steamcommunity.com/id/qwetasdvsa/,Red panda,2018-02-24T19:20:09.618Z,2018-03-29T11:30:59.658Z,0,False,,2018-07-21T17:19:19.000Z,pandaman,kr,1,5187626,:),1,False,True,1457344800
112172688,76561198072438416,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a8b3cf7a6b4b3c5ebd29d768ca721681abd18f1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a8b3cf7a6b4b3c5ebd29d768ca721681abd18f1_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/0a/0a8b3cf7a6b4b3c5ebd29d768ca721681abd18f1_full.jpg,https://steamcommunity.com/id/ziggyyyyyyyyyy/,IDC ANYMORE,,2018-01-23T14:13:57.678Z,0,True,PH,2018-07-02T08:59:30.000Z,Parsly,ph,2,5241941,BANG,BANG,False,True,0
112250781,76561198072516509,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a4/a482751479a9cb6f80e6a771f38308f7511c9ec3.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a4/a482751479a9cb6f80e6a771f38308f7511c9ec3_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a4/a482751479a9cb6f80e6a771f38308f7511c9ec3_full.jpg,https://steamcommunity.com/id/yoky-/,goddessofhostesses,,2017-06-20T09:15:53.270Z,0,False,,2018-07-22T16:51:27.000Z,yoky-,,0,46,Team Empire,Empire,True,True,1535785200
112377459,76561198072643187,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/876ad3dbf2e3635a09e17c72105bfceba2d9e21b.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/876ad3dbf2e3635a09e17c72105bfceba2d9e21b_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/87/876ad3dbf2e3635a09e17c72105bfceba2d9e21b_full.jpg,https://steamcommunity.com/id/febby/,Febby♥金佳暎,,2018-07-09T11:01:38.849Z,0,True,KR,2018-06-25T02:22:20.000Z,Febby?,,0,5051649,Immortals,IMT,True,True,1535785200
112464030,76561198072729758,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/019cf798799481f83508f137e1a33d03bfb4ca0e.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/019cf798799481f83508f137e1a33d03bfb4ca0e_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/01/019cf798799481f83508f137e1a33d03bfb4ca0e_full.jpg,https://steamcommunity.com/profiles/76561198072729758/,Fervian,2018-01-06T15:44:23.301Z,2018-04-26T02:29:14.083Z,0,False,,2018-07-22T23:16:28.000Z,Fervian,ru,2,0,Swiss Quality Gaming,SQG,False,True,1502694000
112531417,76561198072797145,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cb/cb2f8263d01feae6e06e8786d02b8a822325c13f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cb/cb2f8263d01feae6e06e8786d02b8a822325c13f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cb/cb2f8263d01feae6e06e8786d02b8a822325c13f_full.jpg,https://steamcommunity.com/profiles/76561198072797145/,Lara,,2018-02-01T06:20:39.321Z,0,False,ID,2018-07-23T05:12:08.000Z,Abeng-,,2,0,TaskUs TITANS,TITANS,False,True,0
112552914,76561198072818642,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cd/cdb20b86853804e07743e0809bc2b643adbc8e77.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cd/cdb20b86853804e07743e0809bc2b643adbc8e77_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/cd/cdb20b86853804e07743e0809bc2b643adbc8e77_full.jpg,https://steamcommunity.com/profiles/76561198072818642/,Newyork,,2018-01-01T08:25:58.709Z,0,False,TH,2018-07-22T17:52:56.000Z,WhatThe,th,1,5030979,ALPHA Blue,aB,False,True,1502694000
112960848,76561198073226576,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/69/69f10c77107b529f7a2800dab70000350cf7fa60.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/69/69f10c77107b529f7a2800dab70000350cf7fa60_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/69/69f10c77107b529f7a2800dab70000350cf7fa60_full.jpg,https://steamcommunity.com/profiles/76561198073226576/,XiaoLv,,,0,,,,Ezio,,0,0,,,False,True,0
113051039,76561198073316767,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bdb7dec28f4f5c5a3037f338aeba81c37a4e9cda.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bdb7dec28f4f5c5a3037f338aeba81c37a4e9cda_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bdb7dec28f4f5c5a3037f338aeba81c37a4e9cda_full.jpg,https://steamcommunity.com/id/113051039/,无人欣赏,2017-08-21T03:53:51.625Z,2018-02-18T11:02:25.802Z,0,False,CN,2018-07-23T05:02:16.000Z,冷鸟,cn,1,0,竟技宝竞猜,JJ-B,False,True,1493683200
113055496,76561198073321224,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4d/4d3271ba562730ad9e3a23e6267357d13128008d.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4d/4d3271ba562730ad9e3a23e6267357d13128008d_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4d/4d3271ba562730ad9e3a23e6267357d13128008d_full.jpg,https://steamcommunity.com/profiles/76561198073321224/,Speed!,,,0,,CN,2018-05-06T13:04:13.000Z,Speed!,cn,1,0,Avalon_Club,Avalon,False,True,0
113058821,76561198073324549,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a179fc591456025db2366d1ea06d710a6a10c128.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a179fc591456025db2366d1ea06d710a6a10c128_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/a1/a179fc591456025db2366d1ea06d710a6a10c128_full.jpg,https://steamcommunity.com/profiles/76561198073324549/,989,,2017-12-03T04:58:35.626Z,0,False,,2017-10-31T23:10:01.000Z,,,0,4251435,w33ha earthspirit,,False,True,0
113070925,76561198073336653,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/46/46f79231e1e7d88e1f073cf64d9162891c8e32ac.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/46/46f79231e1e7d88e1f073cf64d9162891c8e32ac_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/46/46f79231e1e7d88e1f073cf64d9162891c8e32ac_full.jpg,https://steamcommunity.com/profiles/76561198073336653/,123.,,,0,,,,xdd,cn,2,5,Invictus Gaming,iG,False,True,0
113175114,76561198073440842,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/95/959f2bf34e664a56803490f190f9056fc89dfca4.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/95/959f2bf34e664a56803490f190f9056fc89dfca4_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/95/959f2bf34e664a56803490f190f9056fc89dfca4_full.jpg,https://steamcommunity.com/profiles/76561198073440842/,小钵子甜酒糯米粉子,,,0,,CN,2018-07-01T13:41:41.000Z,-_-!,,0,0,Newbee,Newbee,False,True,1457344800
113331514,76561198073597242,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4c437f8b46d84d14f5f4cf6a0903cfc52d26006.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4c437f8b46d84d14f5f4cf6a0903cfc52d26006_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/f4/f4c437f8b46d84d14f5f4cf6a0903cfc52d26006_full.jpg,https://steamcommunity.com/id/5498657/,Пиздатый ник,,2017-01-05T03:09:21.632Z,0,False,RU,2018-07-21T01:26:50.000Z,Miposhka,,0,46,Team Empire,Empire,True,True,1535785200
113372833,76561198073638561,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/780bcf64ea88069ec3e6d662a422bcd2cf992566.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/780bcf64ea88069ec3e6d662a422bcd2cf992566_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/78/780bcf64ea88069ec3e6d662a422bcd2cf992566_full.jpg,https://steamcommunity.com/id/mh8h8h8hh8h8/,Lorelei,2017-10-04T13:59:07.246Z,2018-05-29T16:50:11.925Z,0,True,AU,2018-07-21T15:50:58.000Z,UnderShock,,0,2006913,Vega Squadron,Vega,True,True,1535785200
113435203,76561198073700931,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6f/6fc1f14dc7b9253ee87a984f55ebd94ca5ccb8a9.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6f/6fc1f14dc7b9253ee87a984f55ebd94ca5ccb8a9_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6f/6fc1f14dc7b9253ee87a984f55ebd94ca5ccb8a9_full.jpg,https://steamcommunity.com/id/ChYuaN/,ChYuan 莹,,2018-05-22T06:02:14.944Z,0,False,MY,2018-07-22T14:29:20.000Z,ChYuan,,0,3586078,Geek Fam,GeekFam,True,True,1535785200
113439358,76561198073705086,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91110692f4cb127d69d0d0a4455652f507efba06.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91110692f4cb127d69d0d0a4455652f507efba06_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/91/91110692f4cb127d69d0d0a4455652f507efba06_full.jpg,https://steamcommunity.com/id/robinnymann/,Bumblebee,2016-05-22T22:57:21.481Z,2017-12-02T13:24:18.526Z,0,False,,2018-04-08T15:35:29.000Z,Bumblebee,dk,1,2163,Team Liquid,Liquid,False,True,0
113457795,76561198073723523,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44a99b6f7ac8786b835cbd730fd2c922288146dd.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44a99b6f7ac8786b835cbd730fd2c922288146dd_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/44/44a99b6f7ac8786b835cbd730fd2c922288146dd_full.jpg,https://steamcommunity.com/id/NaNaFTW/,ChasingTheMoon,,2018-05-16T05:57:02.100Z,0,True,MY,2018-07-19T13:41:36.000Z,Moonn,,1,543897,Mineski.E电竸,Mski.E电竸,True,True,1535785200
113566747,76561198073832475,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/67/67d7958ff40259a228047a3c88ab56e2ef5fe97e.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/67/67d7958ff40259a228047a3c88ab56e2ef5fe97e_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/67/67d7958ff40259a228047a3c88ab56e2ef5fe97e_full.jpg,https://steamcommunity.com/id/totality/,423km1mm100''',,2017-11-01T01:57:35.558Z,0,True,ET,,tOtti,br,2,2527544,TSHOW RISING,TSR,False,True,0
113593330,76561198073859058,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2d/2d33dab980d6c9eda599a8b9b74d8764510bec96.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2d/2d33dab980d6c9eda599a8b9b74d8764510bec96_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/2d/2d33dab980d6c9eda599a8b9b74d8764510bec96_full.jpg,https://steamcommunity.com/profiles/76561198073859058/,@raveN,,,0,,US,2018-07-23T00:44:20.000Z,ANIKI,cn,1,2014486,CG Lin Gaming,Baidu亿鼎博,False,True,0
113623249,76561198073888977,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ad/ad4e5d7dc618c7e3e32ac4fa26ee1728296df57f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ad/ad4e5d7dc618c7e3e32ac4fa26ee1728296df57f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ad/ad4e5d7dc618c7e3e32ac4fa26ee1728296df57f_full.jpg,https://steamcommunity.com/id/nex1us/,nex1us*WePlay.tv,2016-04-23T22:49:38.492Z,2018-01-30T16:00:56.354Z,0,False,UA,,nex1us,ua,1,0,,,False,True,0
113705693,76561198073971421,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/da/da38f15197d004ee135bdcc269d30ba536bb6ab2.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/da/da38f15197d004ee135bdcc269d30ba536bb6ab2_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/da/da38f15197d004ee135bdcc269d30ba536bb6ab2_full.jpg,https://steamcommunity.com/id/zsmj_111/,ZSMJ,,2018-06-29T17:56:06.804Z,0,False,CN,2018-07-22T14:05:23.000Z,ZSMJ,cn,1,0,White Fries Gaming,WF,False,True,1471168800
113735534,76561198074001262,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ed/ed6bd5fa4a36bf0a322d420eae3b74ab9b769a03.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ed/ed6bd5fa4a36bf0a322d420eae3b74ab9b769a03_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ed/ed6bd5fa4a36bf0a322d420eae3b74ab9b769a03_full.jpg,https://steamcommunity.com/id/1241161f352/,well known,,2016-09-08T13:01:55.962Z,0,False,RU,2018-07-21T17:41:15.000Z,ttr,be,1,5897880, ,,False,True,0
113772477,76561198074038205,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/999a6f85f364345ea0ffc642b05caa4de54642c1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/999a6f85f364345ea0ffc642b05caa4de54642c1_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/99/999a6f85f364345ea0ffc642b05caa4de54642c1_full.jpg,https://steamcommunity.com/id/113772477/,XtiAN,,2017-12-19T03:11:08.645Z,0,False,PE,2018-07-22T22:37:17.000Z,XtiAN,pe,0,2672298,Infamous Gaming,Infamous,False,True,0
113800818,76561198074066546,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d3/d333b414e156c49a0a8742627462f2f8cd5d0f6f.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d3/d333b414e156c49a0a8742627462f2f8cd5d0f6f_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d3/d333b414e156c49a0a8742627462f2f8cd5d0f6f_full.jpg,https://steamcommunity.com/profiles/76561198074066546/,蚊子,,2018-06-25T13:14:33.249Z,0,False,CN,2018-07-23T05:08:38.000Z,Fenrir,,2,726228,Vici Gaming,VG,True,True,1535785200
113825167,76561198074090895,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fd/fdec1fb5aca20b87e5864d3ff0b75bb85dfb2535.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fd/fdec1fb5aca20b87e5864d3ff0b75bb85dfb2535_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/fd/fdec1fb5aca20b87e5864d3ff0b75bb85dfb2535_full.jpg,https://steamcommunity.com/id/syeonix/,syeonix,,2017-07-04T07:44:19.611Z,0,True,MY,2018-06-16T09:28:44.000Z,syeonix,,0,5196343,TEAM FLASH,FLASH,True,True,1535785200
113863940,76561198074129668,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90448ff1db62989bbf75bbd0a122cfa020548427.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90448ff1db62989bbf75bbd0a122cfa020548427_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/90/90448ff1db62989bbf75bbd0a122cfa020548427_full.jpg,https://steamcommunity.com/id/cheshirforever/,123,2018-02-14T11:46:28.786Z,2018-07-14T20:42:58.775Z,0,False,,2018-07-11T12:50:39.000Z,Cheshir,,0,0,Team. Spirit,TSpirit,True,True,1533081600
113874152,76561198074139880,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd30e6b7c7838ea1baaa5a9c0f9342d9828be43d.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd30e6b7c7838ea1baaa5a9c0f9342d9828be43d_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/bd/bd30e6b7c7838ea1baaa5a9c0f9342d9828be43d_full.jpg,https://steamcommunity.com/profiles/76561198074139880/,we hawt!,,,0,,JP,2018-07-23T05:13:38.000Z,Bokerino,,0,2087967,DeToNator.,DTN,True,True,1535785200
113938016,76561198074203744,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d9bd38ec0b6cb071ef30f294af506c55e5ab67f0.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d9bd38ec0b6cb071ef30f294af506c55e5ab67f0_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d9/d9bd38ec0b6cb071ef30f294af506c55e5ab67f0_full.jpg,https://steamcommunity.com/profiles/76561198074203744/,yaya-sama,,,0,,,2018-04-12T16:07:13.000Z,yaya,th,2,1030425,Vegetable Fish Fizz,VFF*,False,True,1481500800
113995822,76561198074261550,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6e/6e6c4a33abe02235704b8d6f52e8696b186f6cfd.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6e/6e6c4a33abe02235704b8d6f52e8696b186f6cfd_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/6e/6e6c4a33abe02235704b8d6f52e8696b186f6cfd_full.jpg,https://steamcommunity.com/id/xiLTWx/,XDXDXDXDXDXDXD,2017-01-20T17:11:50.488Z,2018-05-09T11:25:37.285Z,0,True,,2018-07-22T23:48:37.000Z,ILTW,,0,2621843,Team. Spirit,TSpirit,True,True,1535785200
114031486,76561198074297214,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/830e8f3fd352fa8d99575eff46acdade446f4670.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/830e8f3fd352fa8d99575eff46acdade446f4670_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/83/830e8f3fd352fa8d99575eff46acdade446f4670_full.jpg,https://steamcommunity.com/id/black_zzzzz/,loveliar,,,0,,,2018-06-30T17:29:55.000Z,black.m,cn,1,0,dddog,dddog,False,True,1493683200
114048579,76561198074314307,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/51/51d37b85a752f0dc83e2e50a9a0a9a784b41e67b.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/51/51d37b85a752f0dc83e2e50a9a0a9a784b41e67b_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/51/51d37b85a752f0dc83e2e50a9a0a9a784b41e67b_full.jpg,https://steamcommunity.com/id/pdivan/,4SV,2017-10-13T09:06:45.742Z,2018-01-05T01:00:59.683Z,0,False,RU,2018-07-17T20:08:34.000Z,4SV,ru,0,1846548,HellRaisers,HR,False,True,0
114102606,76561198074368334,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/41/41f2d62ef45b2c8455a307aad043ed03c68934e5.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/41/41f2d62ef45b2c8455a307aad043ed03c68934e5_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/41/41f2d62ef45b2c8455a307aad043ed03c68934e5_full.jpg,https://steamcommunity.com/profiles/76561198074368334/,GeekFam.sheep,2018-02-04T06:03:29.312Z,2018-01-13T18:07:50.146Z,0,True,,2017-09-21T18:53:54.000Z,Sheep,my,0,3586078,Geek Fam,GeekFam,False,True,0
114118637,76561198074384365,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4c/4cf67f61dca0ba9bd2ef713a273976da850da4e6.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4c/4cf67f61dca0ba9bd2ef713a273976da850da4e6_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/4c/4cf67f61dca0ba9bd2ef713a273976da850da4e6_full.jpg,https://steamcommunity.com/profiles/76561198074384365/,Nexus,2016-09-26T11:44:20.760Z,2018-05-15T11:44:42.149Z,0,False,,2018-07-22T17:35:18.000Z,Nexus,ru,1,2790773,,,False,True,1481500800
114193693,76561198074459421,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ab/ab740815b74b257d926d123f100b50d507a0a8c1.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ab/ab740815b74b257d926d123f100b50d507a0a8c1_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/ab/ab740815b74b257d926d123f100b50d507a0a8c1_full.jpg,https://steamcommunity.com/profiles/76561198074459421/,云南S1mple,,,0,,CN,2018-07-23T05:00:26.000Z, Sgr,,0,2643401,CDEC.Avenger,,True,True,1533081600
114239371,76561198074505099,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/9b/9bdf31276c1cb3f06ed98fde6ba94f37dd323ce5.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/9b/9bdf31276c1cb3f06ed98fde6ba94f37dd323ce5_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/9b/9bdf31276c1cb3f06ed98fde6ba94f37dd323ce5_full.jpg,https://steamcommunity.com/id/845418549/,稍安勿躁,,2018-03-08T05:46:44.450Z,0,True,,2018-07-23T05:06:13.000Z,ddc,,2,5027210,VGJ Thunder,VGJ.T,True,True,1535785200
114277986,76561198074543714,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d08a5000771d19d1fe126822791096a8925bf754.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d08a5000771d19d1fe126822791096a8925bf754_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d0/d08a5000771d19d1fe126822791096a8925bf754_full.jpg,https://steamcommunity.com/profiles/76561198074543714/,ishymg,,,0,,,2017-05-31T03:28:03.000Z,dne,,1,2198863,dfsasfsfasfsafsafasf,sdfsdfds,False,True,0
114324948,,,,,,,,,,,,,救世主,cn,1,2458785,RMP,RMP,False,True,0
114441753,76561198074707481,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8e/8eb0b6159f869bfaca46d9c79b0dbab71243b084.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8e/8eb0b6159f869bfaca46d9c79b0dbab71243b084_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/8e/8eb0b6159f869bfaca46d9c79b0dbab71243b084_full.jpg,https://steamcommunity.com/id/loljwk/,xx,,2017-08-28T21:57:40.330Z,0,False,CN,2018-07-22T18:45:46.000Z,Emp.,,0,3346336,LYG.Gaming,LYG,True,True,1533081600
114559048,76561198074824776,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/19/19310c2ff8ddf11483b557086147d18903d8b1e0.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/19/19310c2ff8ddf11483b557086147d18903d8b1e0_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/19/19310c2ff8ddf11483b557086147d18903d8b1e0_full.jpg,https://steamcommunity.com/id/vERuNdAonelove/,Соник,2017-07-17T19:04:52.920Z,2015-10-21T19:23:51.231Z,0,False,UA,2018-07-22T17:58:34.000Z,vERuNdA onelove,,1,5907133,Di.Iks,DX,False,True,1502694000
114619230,76561198074884958,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d6/d6a6457084c21340ced673bd9f4d4d588b0ef36b.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d6/d6a6457084c21340ced673bd9f4d4d588b0ef36b_medium.jpg,https://steamcdn-a.akamaihd.net/steamcommunity/public/images/avatars/d6/d6a6457084c21340ced673bd9f4d4d588b0ef36b_full.jpg,https://steamcommunity.com/profiles/76561198074884958/,Crystallize,,2018-02-16T10:35:55.425Z,0,False,UA,2018-07-22T16:20:44.000Z,Crystallize,,0,36,Natus Vincere,Na`Vi,True,True,1535785200
